alert_id,alert_type,is_sar,tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp
1,fan_in,True,51690,114,239,TRANSFER,529.56,2022-02-12T00:00:00Z
3,fan_out,True,67668,247,408,CASH_IN,663.03,2022-02-25T00:00:00Z
3,fan_out,True,74277,247,1195,CASH_IN,172.63,2022-03-02T00:00:00Z
3,fan_out,True,75187,247,926,CASH_IN,414.42,2022-03-03T00:00:00Z
5,fan_out,True,81704,60,717,TRANSFER,810.04,2022-03-08T00:00:00Z
3,fan_out,True,82806,247,1093,TRANSFER,318.51,2022-03-09T00:00:00Z
3,fan_out,True,84761,247,1099,TRANSFER,794.59,2022-03-11T00:00:00Z
2,fan_in,True,96889,787,192,CASH_IN,202.25,2022-03-21T00:00:00Z
1,fan_in,True,103794,393,239,CASH_IN,369.17,2022-03-26T00:00:00Z
4,fan_out,True,134989,364,933,TRANSFER,170.62,2022-04-22T00:00:00Z
9,scatter_gather,True,140378,1386,937,PAYMENT,195.63,2022-04-27T00:00:00Z
9,scatter_gather,True,140379,1386,81,CASH_IN,195.63,2022-04-27T00:00:00Z
9,scatter_gather,True,142008,1386,1257,PAYMENT,195.63,2022-04-28T00:00:00Z
9,scatter_gather,True,142009,1386,627,CASH_IN,195.63,2022-04-28T00:00:00Z
4,fan_out,True,143220,364,766,PAYMENT,463.53,2022-04-29T00:00:00Z
9,scatter_gather,True,143327,1386,1229,TRANSFER,195.63,2022-04-29T00:00:00Z
9,scatter_gather,True,143379,1386,478,TRANSFER,195.63,2022-04-30T00:00:00Z
9,scatter_gather,True,143380,1386,467,PAYMENT,195.63,2022-04-30T00:00:00Z
9,scatter_gather,True,143381,1386,989,TRANSFER,195.63,2022-04-30T00:00:00Z
9,scatter_gather,True,143382,1386,725,CASH_IN,195.63,2022-04-30T00:00:00Z
9,scatter_gather,True,143383,1386,116,TRANSFER,195.63,2022-04-30T00:00:00Z
4,fan_out,True,144645,364,326,PAYMENT,962.14,2022-05-01T00:00:00Z
9,scatter_gather,True,145116,1386,410,CASH_OUT,195.63,2022-05-01T00:00:00Z
9,scatter_gather,True,145117,1386,92,PAYMENT,195.63,2022-05-01T00:00:00Z
9,scatter_gather,True,145118,1386,40,TRANSFER,195.63,2022-05-01T00:00:00Z
9,scatter_gather,True,146543,725,1017,CASH_OUT,195.63,2022-05-03T00:00:00Z
9,scatter_gather,True,146544,81,1017,CASH_OUT,195.63,2022-05-03T00:00:00Z
9,scatter_gather,True,148011,116,1017,CASH_OUT,195.63,2022-05-04T00:00:00Z
9,scatter_gather,True,148012,1257,1017,PAYMENT,195.63,2022-05-04T00:00:00Z
9,scatter_gather,True,148013,410,1017,TRANSFER,195.63,2022-05-04T00:00:00Z
9,scatter_gather,True,148014,92,1017,TRANSFER,195.63,2022-05-04T00:00:00Z
9,scatter_gather,True,149035,478,1017,CASH_OUT,195.63,2022-05-05T00:00:00Z
9,scatter_gather,True,149036,467,1017,CASH_IN,195.63,2022-05-05T00:00:00Z
9,scatter_gather,True,149037,1229,1017,CASH_IN,195.63,2022-05-05T00:00:00Z
9,scatter_gather,True,149958,989,1017,CASH_OUT,195.63,2022-05-06T00:00:00Z
9,scatter_gather,True,149959,627,1017,CASH_IN,195.63,2022-05-06T00:00:00Z
9,scatter_gather,True,149960,40,1017,CASH_IN,195.63,2022-05-06T00:00:00Z
1,fan_in,True,151600,1404,239,CASH_OUT,138.13,2022-05-07T00:00:00Z
5,fan_out,True,155077,60,361,CASH_IN,485.24,2022-05-11T00:00:00Z
4,fan_out,True,157326,364,1069,CASH_OUT,527.03,2022-05-13T00:00:00Z
5,fan_out,True,157339,60,89,CASH_OUT,904.91,2022-05-13T00:00:00Z
5,fan_out,True,157859,60,521,TRANSFER,587.45,2022-05-14T00:00:00Z
2,fan_in,True,179820,45,192,CASH_IN,925.77,2022-06-08T00:00:00Z
5,fan_out,True,188181,60,127,CASH_IN,979.02,2022-06-20T00:00:00Z
6,scatter_gather,True,190511,62,252,CASH_IN,186.74,2022-06-23T00:00:00Z
6,scatter_gather,True,190512,62,103,CASH_OUT,186.74,2022-06-23T00:00:00Z
6,scatter_gather,True,190513,62,743,PAYMENT,186.74,2022-06-23T00:00:00Z
6,scatter_gather,True,190514,62,200,PAYMENT,186.74,2022-06-23T00:00:00Z
6,scatter_gather,True,190700,62,263,TRANSFER,186.74,2022-06-24T00:00:00Z
6,scatter_gather,True,190701,62,1288,PAYMENT,186.74,2022-06-24T00:00:00Z
6,scatter_gather,True,191567,62,695,PAYMENT,186.74,2022-06-25T00:00:00Z
6,scatter_gather,True,191568,62,666,CASH_OUT,186.74,2022-06-25T00:00:00Z
6,scatter_gather,True,193146,200,453,TRANSFER,186.74,2022-06-27T00:00:00Z
6,scatter_gather,True,193792,666,453,TRANSFER,186.74,2022-06-28T00:00:00Z
4,fan_out,True,193934,364,264,CASH_IN,397.23,2022-06-29T00:00:00Z
6,scatter_gather,True,194276,103,453,PAYMENT,186.74,2022-06-29T00:00:00Z
6,scatter_gather,True,194908,252,453,PAYMENT,186.74,2022-06-30T00:00:00Z
5,fan_out,True,201974,60,1118,TRANSFER,900.41,2022-07-13T00:00:00Z
4,fan_out,True,203691,364,69,CASH_OUT,758.55,2022-07-16T00:00:00Z
4,fan_out,True,203692,364,843,CASH_OUT,758.55,2022-07-16T00:00:00Z
4,fan_out,True,209705,364,1296,TRANSFER,485.01,2022-07-29T00:00:00Z
5,fan_out,True,225053,60,267,CASH_IN,974.69,2022-08-31T00:00:00Z
7,scatter_gather,True,227133,57,713,CASH_IN,194.26,2022-09-04T00:00:00Z
7,scatter_gather,True,227134,57,1347,TRANSFER,194.26,2022-09-04T00:00:00Z
7,scatter_gather,True,227135,57,1190,CASH_OUT,194.26,2022-09-04T00:00:00Z
7,scatter_gather,True,227136,57,399,CASH_OUT,194.26,2022-09-04T00:00:00Z
7,scatter_gather,True,227137,57,359,PAYMENT,194.26,2022-09-04T00:00:00Z
7,scatter_gather,True,227138,57,1149,CASH_OUT,194.26,2022-09-04T00:00:00Z
7,scatter_gather,True,227180,57,329,CASH_OUT,194.26,2022-09-05T00:00:00Z
7,scatter_gather,True,227181,57,1100,CASH_IN,194.26,2022-09-05T00:00:00Z
7,scatter_gather,True,227182,57,1090,CASH_IN,194.26,2022-09-05T00:00:00Z
7,scatter_gather,True,227183,57,823,PAYMENT,194.26,2022-09-05T00:00:00Z
7,scatter_gather,True,227184,57,555,CASH_IN,194.26,2022-09-05T00:00:00Z
7,scatter_gather,True,228342,1347,398,CASH_OUT,67.34,2022-09-07T00:00:00Z
7,scatter_gather,True,228343,1190,398,TRANSFER,194.26,2022-09-07T00:00:00Z
7,scatter_gather,True,228344,329,398,CASH_IN,194.26,2022-09-07T00:00:00Z
7,scatter_gather,True,228345,359,398,CASH_OUT,147.26,2022-09-07T00:00:00Z
7,scatter_gather,True,228346,555,398,CASH_OUT,194.26,2022-09-07T00:00:00Z
7,scatter_gather,True,228742,713,398,CASH_IN,194.26,2022-09-08T00:00:00Z
4,fan_out,True,235618,364,781,CASH_IN,699.12,2022-09-24T00:00:00Z
1,fan_in,True,247398,1203,239,CASH_IN,134.86,2022-10-22T00:00:00Z
5,fan_out,True,252292,60,557,CASH_IN,942.35,2022-11-03T00:00:00Z
5,fan_out,True,255576,60,452,CASH_OUT,708.12,2022-11-11T00:00:00Z
5,fan_out,True,264190,60,255,CASH_IN,808.82,2022-12-04T00:00:00Z
5,fan_out,True,264708,60,623,CASH_IN,933.97,2022-12-05T00:00:00Z
4,fan_out,True,290511,364,1364,TRANSFER,100.4,2023-02-19T00:00:00Z
4,fan_out,True,295343,364,1114,CASH_IN,175.83,2023-03-06T00:00:00Z
5,fan_out,True,301545,60,1214,TRANSFER,247.9,2023-03-26T00:00:00Z
10,scatter_gather,True,304274,242,27,TRANSFER,192.49,2023-04-03T00:00:00Z
10,scatter_gather,True,305125,82,27,TRANSFER,192.49,2023-04-06T00:00:00Z
10,scatter_gather,True,305126,173,27,PAYMENT,192.49,2023-04-06T00:00:00Z
10,scatter_gather,True,305573,111,27,CASH_OUT,192.49,2023-04-08T00:00:00Z
10,scatter_gather,True,305574,1293,27,CASH_OUT,192.49,2023-04-08T00:00:00Z
10,scatter_gather,True,306578,55,27,CASH_IN,192.49,2023-04-11T00:00:00Z
5,fan_out,True,308859,60,1212,CASH_OUT,526.77,2023-04-18T00:00:00Z
8,scatter_gather,True,315220,66,1445,PAYMENT,199.79,2023-05-09T00:00:00Z
8,scatter_gather,True,315221,8,1445,TRANSFER,199.79,2023-05-09T00:00:00Z
8,scatter_gather,True,315222,44,1445,CASH_IN,199.79,2023-05-09T00:00:00Z
8,scatter_gather,True,315223,197,1445,TRANSFER,199.79,2023-05-09T00:00:00Z
8,scatter_gather,True,315224,1266,1445,CASH_OUT,199.79,2023-05-09T00:00:00Z
11,gather_scatter,True,333780,528,665,CASH_IN,191.56,2023-07-10T00:00:00Z
11,gather_scatter,True,333781,307,665,PAYMENT,339.77,2023-07-10T00:00:00Z
11,gather_scatter,True,334551,665,216,CASH_OUT,79.7,2023-07-13T00:00:00Z
11,gather_scatter,True,334552,665,1309,PAYMENT,72.44,2023-07-13T00:00:00Z
2,fan_in,True,355642,3,192,TRANSFER,622.57,2023-09-25T00:00:00Z
12,gather_scatter,True,377981,119,1354,TRANSFER,960.4,2023-12-15T00:00:00Z
12,gather_scatter,True,378873,1354,491,TRANSFER,105.52,2023-12-18T00:00:00Z
